Reporting starts,Campaign name,Objective,Reach,Impressions,Frequency,Amount spent (VND),CTR (link click-through rate),CPC (All) (VND),"CPM (cost per 1,000 impressions) (VND)","Cost per 1,000 people reached (VND)",Conversions,Conversion values,Cost per conversion,Post comments,Link clicks,Messaging Conversations Started
2025-04-28,07_HEAD_Hoa cat canh,Engagement,676,892,1.319527,96299,0.672646,1174.378049,107958.5202,142454.142,0,0,0,0,6,2
2025-04-28,04_HEAD_Breezy,Messages,820,882,1.07561,54060,1.473923,594.065934,61292.51701,65926.82927,0,0,0,1,13,2
2025-04-28,07_HEAD_Hoa cat canh,Engagement,457,589,1.28884,62052,0,1216.705882,105351.4431,135781.1816,0,0,0,0,0,2
2025-04-28,07_HEAD_Hoa cat canh,Engagement,215,251,1.167442,20498,0,4099.6,81665.33865,95339.53488,0,0,0,0,0,0
2025-04-28,11_Q2_Hon hop,Messages,2335,2527,1.082227,128979,1.780768,588.945205,51040.36407,55237.2591,0,0,0,2,45,10
2025-04-28,07_Q2_Hoa cat canh,Engagement,848,1182,1.393868,122397,0.846024,1188.320388,103550.7614,144336.0849,0,0,0,0,10,2
2025-04-28,10_HEAD_Lan Ho diep,Messages,313,354,1.13099,36932,0.282486,1273.517241,104327.6836,117993.6102,0,0,0,0,1,1
2025-04-28,10_HEAD_Lan Ho diep,Messages,464,487,1.049569,27010,1.026694,435.645161,55462.01232,58211.2069,0,0,0,1,5,5
2025-04-28,05_HEAD_Thiet ke,Messages,322,358,1.111801,33856,1.396648,868.102564,94569.8324,105142.8571,0,0,0,0,5,1
2025-04-28,01_HEAD_Embrace of Tana,Messages,930,1050,1.129032,53875,1.142857,828.846154,51309.52381,57930.10753,0,0,0,1,12,3
2025-04-28,07_Q7_Hoa cat canh,Engagement,666,865,1.298799,89383,0.231214,1489.716667,103332.948,134208.7087,0,0,0,0,2,0
2025-04-28,01_HEAD_Embrace of Tana,Messages,2866,3322,1.159107,106603,0.421433,658.04321,32090.00602,37195.7432,0,0,0,2,14,7
2025-04-28,10_HEAD_Lan Ho diep,Messages,1474,1972,1.337856,143207,0.963489,948.390728,72620.18256,97155.35957,0,0,0,2,19,3
2025-04-28,07_HEAD_Hoa cat canh,Engagement,464,567,1.221983,58592,0.352734,2253.538462,103336.8607,126275.8621,0,0,0,0,2,1
2025-04-28,BR_HTM_Tuong tac,Engagement,964,995,1.032158,29396,2.211055,213.014493,29543.71859,30493.77593,0,0,0,0,22,2
2025-04-28,08_HEAD_Daily Flower,Messages,205,264,1.287805,32238,1.893939,1007.4375,122113.6364,157258.5366,0,0,0,0,5,1
2025-04-28,07_HEAD_Hoa cat canh,Engagement,1217,1749,1.437141,142578,0.228702,1004.070423,81519.72556,117155.2999,0,0,0,0,4,2
2025-04-28,BR_HTM_Tuong tac,Engagement,787,984,1.250318,29360,1.829268,158.702703,29837.39837,37306.22618,0,0,0,0,18,2
2025-04-28,13_HEAD_Campaign_08.03,Messages,550,610,1.109091,42198,0,4688.666667,69177.04918,76723.63636,0,0,0,0,0,0
2025-04-28,BR_Mokar_Tuong tac,Engagement,1536,1612,1.049479,24461,1.116625,137.421348,15174.31762,15925.13021,0,0,0,2,18,2
2025-04-28,08_HEAD_Daily Flower,Messages,60,76,1.266667,9452,1.315789,1050.222222,124368.4211,157533.3333,0,0,0,0,1,0
2025-04-28,10_HEAD_Lan Ho diep,Messages,2300,2533,1.101304,107464,1.06593,457.293617,42425.58231,46723.47826,0,0,0,1,27,18
2025-04-28,08_HEAD_Daily Flower,Messages,482,512,1.062241,29013,0.78125,707.634146,56666.01563,60192.94606,0,0,0,0,4,0
2025-04-28,05_HEAD_Thiet ke,Messages,2815,3562,1.265364,154691,0.449186,583.739623,43428.13026,54952.39787,0,0,0,0,16,8
2025-04-28,11_Q7_Hon hop,Messages,4938,5336,1.080599,165718,1.836582,348.147059,31056.5967,33559.74079,0,0,0,6,98,13
2025-04-28,13_Campaigns Trung thu 2022,Engagement,1216,1540,1.266447,86947,0.25974,1849.93617,56459.09091,71502.46711,0,0,0,0,4,2
2025-04-28,11_Q2_Hon hop,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-28,13_HEAD_Campaign_08.03,Messages,832,966,1.161058,51345,0.10352,1901.666667,53152.17391,61712.74039,0,0,0,0,1,1
2025-04-28,10_HEAD_Lan Ho diep,Messages,469,544,1.159915,45692,1.102941,846.148148,83992.64706,97424.30704,0,0,0,0,6,2
2025-04-27,BR_HTM_Tuong tac,Engagement,903,977,1.081949,30070,0.307062,462.615385,30777.89151,33300.11074,0,0,0,0,3,1
2025-04-27,13_HEAD_Campaign_08.03,Messages,96,113,1.177083,14878,0,14878,131663.7168,154979.1667,0,0,0,0,0,0
2025-04-27,01_HEAD_Embrace of Tana,Messages,34,34,1,1252,2.941176,208.666667,36823.52941,36823.52941,0,0,0,0,1,0
2025-04-27,07_HEAD_Hoa cat canh,Engagement,900,1383,1.536667,135588,0.433839,1139.394958,98039.04555,150653.3333,0,0,0,0,6,0
2025-04-27,04_HEAD_Breezy,Messages,727,794,1.09216,46946,0.881612,958.081633,59125.94458,64574.96561,0,0,0,0,7,2
2025-04-27,11_Q7_Hon hop,Messages,2205,2645,1.199546,151947,0.491493,763.552764,57446.88091,68910.20408,0,0,0,0,13,3
2025-04-27,07_HEAD_Hoa cat canh,Engagement,165,179,1.084848,11543,0,961.916667,64486.03352,69957.57576,0,0,0,0,0,0
2025-04-27,11_Q2_Hon hop,Messages,1651,1785,1.081163,106749,2.464986,567.81383,59803.36135,64657.17747,0,0,0,2,44,8
2025-04-27,01_HEAD_Embrace of Tana,Messages,64,65,1.015625,4000,0,0,61538.46154,62500,0,0,0,0,0,0
2025-04-27,10_HEAD_Lan Ho diep,Messages,306,336,1.098039,23966,0.595238,1042,71327.38095,78320.26144,0,0,0,2,2,1
2025-04-27,10_HEAD_Lan Ho diep,Messages,309,311,1.006472,13592,0,679.6,43704.18006,43987.05502,0,0,0,0,0,0
2025-04-27,01_HEAD_Embrace of Tana,Messages,238,260,1.092437,12791,0.384615,913.642857,49196.15385,53743.69748,0,0,0,0,1,0
2025-04-27,10_HEAD_Lan Ho diep,Messages,867,1063,1.226067,82381,0.84666,592.669065,77498.5889,95018.45444,0,0,0,0,9,5
2025-04-27,07_Q7_Hoa cat canh,Engagement,758,1049,1.383905,89923,0.571973,737.07377,85722.59295,118631.9261,0,0,0,0,6,1
2025-04-27,07_HEAD_Hoa cat canh,Engagement,488,673,1.379098,69569,0.89153,1008.246377,103371.471,142559.4262,0,0,0,1,6,1
2025-04-27,07_HEAD_Hoa cat canh,Engagement,214,240,1.121495,13056,0,1305.6,54400,61009.34579,0,0,0,0,0,0
2025-04-27,07_HEAD_Hoa cat canh,Engagement,301,326,1.083056,16065,1.533742,642.6,49279.1411,53372.09302,0,0,0,0,5,0
2025-04-27,07_Q2_Hoa cat canh,Engagement,1092,1506,1.379121,120837,0.664011,764.791139,80237.05179,110656.5934,0,0,0,0,10,2
2025-04-27,01_HEAD_Embrace of Tana,Messages,871,938,1.076923,41772,1.279318,632.909091,44533.04904,47958.6682,0,0,0,1,12,3
2025-04-27,07_HEAD_Hoa cat canh,Engagement,1023,1617,1.580645,128206,0.618429,909.262411,79286.33272,125323.5582,0,0,0,0,10,3
2025-04-27,05_HEAD_Thiet ke,Messages,516,589,1.141473,58059,1.188455,936.435484,98572.1562,112517.4419,0,0,0,1,7,3
2025-04-27,10_HEAD_Lan Ho diep,Messages,756,1000,1.322751,80866,1.6,581.769784,80866,106965.6085,0,0,0,0,16,4
2025-04-27,BR_Mokar_Tuong tac,Engagement,1763,1840,1.043676,25155,0.706522,126.407035,13671.19565,14268.29268,0,0,0,1,13,2
2025-04-27,01_HEAD_Embrace of Tana,Messages,2047,2413,1.178798,78343,0.414422,529.344595,32467.05346,38272.10552,0,0,0,2,10,7
2025-04-27,10_HEAD_Lan Ho diep,Messages,3470,3813,1.098847,123396,0.86546,414.080537,32361.91975,35560.80692,0,0,0,5,33,19
2025-04-27,11_Q7_Hon hop,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-27,01_HEAD_Embrace of Tana,Messages,13,14,1.076923,357,0,357,25500,27461.53846,0,0,0,0,0,1
2025-04-27,BR_HTM_Tuong tac,Engagement,857,912,1.064177,29207,0.548246,394.689189,32025.2193,34080.51342,0,0,0,0,5,0
2025-04-27,13_Campaigns Trung thu 2022,Engagement,1095,1445,1.319635,96765,0.207612,2250.348837,66965.39792,88369.86301,0,0,0,0,3,0
2025-04-27,BR_HTM_Tuong tac,Engagement,830,1039,1.251807,29944,3.561116,124.248963,28820.01925,36077.10843,0,0,0,1,37,0
2025-04-27,13_HEAD_Campaign_08.03,Messages,1753,2128,1.213919,127046,0.093985,1896.208955,59702.06767,72473.47405,0,0,0,0,2,0
2025-04-27,08_HEAD_Daily Flower,Messages,157,195,1.242038,22197,0,1707.461538,113830.7692,141382.1656,0,0,0,0,0,0
2025-04-27,10_HEAD_Lan Ho diep,Messages,308,340,1.103896,31030,1.764706,689.555556,91264.70588,100746.7532,0,0,0,0,6,2
2025-04-27,08_HEAD_Daily Flower,Messages,739,810,1.096076,49433,1.234568,633.75641,61028.39506,66891.7456,0,0,0,0,10,1
2025-04-27,11_Q7_Hon hop,Messages,2502,2622,1.047962,106755,1.449275,480.878378,40715.10298,42667.86571,0,0,0,1,38,6
2025-04-27,10_HEAD_Lan Ho diep,Messages,450,493,1.095556,28264,0.608519,831.294118,57330.6288,62808.88889,0,0,0,0,3,1
2025-04-27,11_Q2_Hon hop,Messages,717,797,1.111576,52726,0.125471,823.84375,66155.58344,73536.95955,0,0,0,0,1,1
2025-04-26,BR_HTM_Tuong tac,Engagement,993,1074,1.081571,31275,0.558659,336.290323,29120.11173,31495.46828,0,0,0,0,6,1
2025-04-26,04_HEAD_Breezy,Messages,359,371,1.033426,11920,0.269542,496.666667,32129.38005,33203.34262,0,0,0,0,1,0
2025-04-26,10_HEAD_Lan Ho diep,Messages,189,204,1.079365,16195,0.490196,647.8,79387.2549,85687.83069,0,0,0,0,1,0
2025-04-26,07_HEAD_Hoa cat canh,Engagement,396,584,1.474747,71902,0.856164,1123.46875,123119.863,181570.7071,0,0,0,0,5,0
2025-04-26,11_Q7_Hon hop,Messages,2288,2633,1.150787,116892,0.379795,625.090909,44394.98671,51089.16084,0,0,0,0,10,7
2025-04-26,13_HEAD_Campaign_08.03,Messages,201,221,1.099502,15233,0,5077.666667,68927.60181,75786.06965,0,0,0,0,0,0
2025-04-26,07_HEAD_Hoa cat canh,Engagement,364,434,1.192308,34070,0.691244,1135.666667,78502.30415,93598.9011,0,0,0,0,3,1
2025-04-26,01_HEAD_Embrace of Tana,Messages,442,530,1.199095,37391,0.943396,1099.735294,70549.0566,84595.02262,0,0,0,0,5,2
2025-04-26,04_HEAD_Breezy,Messages,960,1087,1.132292,63067,1.01196,769.109756,58019.31923,65694.79167,0,0,0,0,11,8
2025-04-26,10_HEAD_Lan Ho diep,Messages,1192,1471,1.23406,101577,1.699524,573.881356,69053.02515,85215.60403,0,0,0,1,25,11
2025-04-26,01_HEAD_Embrace of Tana,Messages,1642,1970,1.199756,92667,0.558376,778.714286,47039.08629,56435.44458,0,0,0,0,11,8
2025-04-26,04_HEAD_Breezy,Messages,302,303,1.003311,11615,0.660066,1055.909091,38333.33333,38460.2649,0,0,0,0,2,0
2025-04-26,10_HEAD_Lan Ho diep,Messages,899,1069,1.189099,75962,0.935454,638.336134,71058.93358,84496.10679,0,0,0,0,10,5
2025-04-26,07_HEAD_Hoa cat canh,Engagement,358,510,1.424581,46896,0.588235,768.786885,91952.94118,130994.4134,0,0,0,0,3,0
2025-04-26,11_Q2_Hon hop,Messages,1900,2039,1.073158,82078,1.912702,379.990741,40254.0461,43198.94737,0,0,0,4,39,6
2025-04-26,07_HEAD_Hoa cat canh,Engagement,342,399,1.166667,26654,2.255639,592.311111,66802.00501,77935.67252,0,0,0,0,9,0
2025-04-26,07_Q2_Hoa cat canh,Engagement,1349,1808,1.340252,139046,0.884956,853.042945,76905.97345,103073.3877,0,0,0,0,16,2
2025-04-26,10_HEAD_Lan Ho diep,Messages,65,67,1.030769,2470,0,617.5,36865.67164,38000,0,0,0,0,0,0
2025-04-26,04_HEAD_Breezy,Messages,202,213,1.054455,10458,1.408451,615.176471,49098.59155,51772.27723,0,0,0,0,3,0
2025-04-26,07_Q7_Hoa cat canh,Engagement,862,1095,1.270302,112615,0.639269,1160.979381,102844.7489,130643.8515,0,0,0,0,7,1
2025-04-26,04_HEAD_Breezy,Messages,79,81,1.025316,3037,0,607.4,37493.82716,38443.03798,0,0,0,0,0,0
2025-04-26,07_HEAD_Hoa cat canh,Engagement,514,634,1.233463,55705,0.788644,1295.465116,87862.77603,108375.4864,0,0,0,0,5,0
2025-04-26,05_HEAD_Thiet ke,Messages,544,593,1.090074,57143,0.674536,1002.508772,96362.56324,105042.2794,0,0,0,0,4,3
2025-04-26,07_HEAD_Hoa cat canh,Engagement,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-26,01_HEAD_Embrace of Tana,Messages,2266,2597,1.146072,80418,0.38506,613.877863,30965.72969,35488.96734,0,0,0,3,10,7
2025-04-26,07_HEAD_Hoa cat canh,Engagement,1390,1802,1.296403,105915,0.277469,882.625,58776.3596,76197.84173,0,0,0,0,5,2
2025-04-26,11_Q7_Hon hop,Messages,15,18,1.2,2089,0,1044.5,116055.5556,139266.6667,0,0,0,0,0,0
2025-04-26,BR_Mokar_Tuong tac,Engagement,1560,1698,1.088462,25679,1.177856,108.809322,15123.08598,16460.89744,0,0,0,0,20,2
2025-04-26,BR_HTM_Tuong tac,Engagement,977,1009,1.032753,29483,0.49554,421.185714,29220.01982,30177.07267,0,0,0,0,5,0
2025-04-26,10_HEAD_Lan Ho diep,Messages,3968,4710,1.186996,171552,1.125265,386.378378,36422.92994,43233.87097,0,0,0,2,53,19
2025-04-26,BR_HTM_Tuong tac,Engagement,850,1098,1.291765,30606,2.459016,128.596639,27874.31694,36007.05882,0,0,0,0,27,1
2025-04-26,13_Campaigns Trung thu 2022,Engagement,1227,1534,1.250204,107919,0.130378,2296.148936,70351.36897,87953.54523,0,0,0,0,2,4
2025-04-26,08_HEAD_Daily Flower,Messages,175,225,1.285714,27307,0.888889,1517.055556,121364.4444,156040,0,0,0,0,2,1
2025-04-26,13_HEAD_Campaign_08.03,Messages,1671,2021,1.209455,100558,0.04948,1416.309859,49756.55616,60178.33633,0,0,0,0,1,3
2025-04-26,08_HEAD_Daily Flower,Messages,885,959,1.083616,33937,0.938478,435.089744,35387.90407,38346.89266,0,0,0,0,9,3
2025-04-26,10_HEAD_Lan Ho diep,Messages,204,208,1.019608,11328,0,514.909091,54461.53846,55529.41177,0,0,0,0,0,0
2025-04-26,11_Q7_Hon hop,Messages,1601,1689,1.054966,46993,1.006513,367.132813,27822.97217,29352.27983,0,0,0,2,17,2
2025-04-26,10_HEAD_Lan Ho diep,Messages,716,768,1.072626,39639,0.911458,550.541667,51613.28125,55361.73184,0,0,0,0,7,1
2025-04-25,11_Q2_Hon hop,Messages,2050,2392,1.166829,147608,0.501672,780.994709,61709.0301,72003.90244,0,0,0,3,12,7
2025-04-25,BR_HTM_Tuong tac,Engagement,921,995,1.080347,30640,0,403.157895,30793.96985,33268.18675,0,0,0,0,0,0
2025-04-25,04_HEAD_Breezy,Messages,997,1035,1.038114,35707,0.869565,435.45122,34499.51691,35814.44333,0,0,0,2,9,4
2025-04-25,05_HEAD_Thiet ke,Messages,142,145,1.021127,13768,0,1721,94951.72414,96957.74648,0,0,0,0,0,0
2025-04-25,07_HEAD_Hoa cat canh,Engagement,743,956,1.286676,80627,1.046025,719.883929,84337.86611,108515.4778,0,0,0,0,10,5
2025-04-25,04_HEAD_Breezy,Messages,224,225,1.004464,7640,0,545.714286,33955.55556,34107.14286,0,0,0,0,0,0
2025-04-25,13_HEAD_Campaign_08.03,Messages,168,180,1.071429,11455,0,2291,63638.88889,68184.52381,0,0,0,0,0,1
2025-04-25,07_HEAD_Hoa cat canh,Engagement,252,305,1.210317,29238,0.655738,886,95862.29508,116023.8095,0,0,0,0,2,1
2025-04-25,05_HEAD_Thiet ke,Messages,132,137,1.037879,18783,0.729927,1043.5,137102.1898,142295.4545,0,0,0,1,1,2
2025-04-25,01_HEAD_Embrace of Tana,Messages,156,163,1.044872,7728,1.840491,515.2,47411.04295,49538.46154,0,0,0,0,3,0
2025-04-25,08_HEAD_Daily Flower,Messages,141,166,1.177305,21942,0,1567.285714,132180.7229,155617.0213,0,0,0,0,0,0
2025-04-25,11_Q7_Hon hop,Messages,104,108,1.038462,5905,0.925926,421.785714,54675.92593,56778.84615,0,0,0,0,1,0
2025-04-25,10_HEAD_Lan Ho diep,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-25,10_HEAD_Lan Ho diep,Messages,326,409,1.254601,26650,1.222494,484.545455,65158.92421,81748.46626,0,0,0,0,5,5
2025-04-25,01_HEAD_Embrace of Tana,Messages,303,354,1.168317,29928,0.564972,1068.857143,84542.37288,98772.27723,0,0,0,1,2,3
2025-04-25,10_HEAD_Lan Ho diep,Messages,110,115,1.045455,8440,0.869565,2110,73391.30435,76727.27273,0,0,0,0,1,0
2025-04-25,01_HEAD_Embrace of Tana,Messages,1133,1321,1.165931,78680,0.529902,811.134021,59560.93868,69443.9541,0,0,0,3,7,3
2025-04-25,04_HEAD_Breezy,Messages,448,470,1.049107,33406,0,954.457143,71076.59575,74566.96429,0,0,0,0,0,1
2025-04-25,04_HEAD_Breezy,Messages,1484,1594,1.074124,36641,0.439147,336.155963,22986.8256,24690.70081,0,0,0,0,7,2
2025-04-25,04_HEAD_Breezy,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25,05_HEAD_Thiet ke,Messages,159,168,1.056604,10959,0,1095.9,65232.14286,68924.5283,0,0,0,0,0,0
2025-04-25,01_HEAD_Embrace of Tana,Messages,44,44,1,1405,0,468.333333,31931.81818,31931.81818,0,0,0,0,0,0
2025-04-25,07_HEAD_Hoa cat canh,Engagement,363,418,1.151515,37096,1.196172,883.238095,88746.41148,102192.8375,0,0,0,0,5,0
2025-04-25,11_Q2_Hon hop,Messages,1692,1808,1.068558,108431,1.935841,570.689474,59972.89823,64084.51537,0,0,0,1,35,11
2025-04-25,07_Q2_Hoa cat canh,Engagement,822,1071,1.30292,113278,1.213819,839.096296,105768.4407,137807.7859,0,0,0,0,13,1
2025-04-25,10_HEAD_Lan Ho diep,Messages,74,77,1.040541,2909,0,581.8,37779.22078,39310.81081,0,0,0,0,0,1
2025-04-25,04_HEAD_Breezy,Messages,415,437,1.053012,19241,0.228833,740.038462,44029.74828,46363.85542,0,0,0,0,1,1
2025-04-25,04_HEAD_Breezy,Messages,184,185,1.005435,8340,0,695,45081.08108,45326.08696,0,0,0,0,0,0
2025-04-25,04_HEAD_Breezy,Messages,294,335,1.139456,16587,0,829.35,49513.43284,56418.36735,0,0,0,0,0,1
2025-04-25,07_Q7_Hoa cat canh,Engagement,857,1080,1.26021,95922,1.018519,812.898305,88816.66667,111927.6546,0,0,0,1,11,3
2025-04-25,05_HEAD_Thiet ke,Messages,260,271,1.042308,24370,1.476015,696.285714,89926.19926,93730.76923,0,0,0,0,4,2
2025-04-25,07_Q2_Hoa cat canh,Engagement,41,46,1.121951,4378,2.173913,729.666667,95173.91304,106780.4878,0,0,0,0,1,1
2025-04-25,04_HEAD_Breezy,Messages,55,56,1.018182,1524,1.785714,508,27214.28571,27709.09091,0,0,0,0,1,0
2025-04-25,05_HEAD_Thiet ke,Messages,409,431,1.05379,39699,0.232019,1323.3,92109.04872,97063.56968,0,0,0,1,1,1
2025-04-25,04_HEAD_Breezy,Messages,473,520,1.099366,23568,0.384615,604.307692,45323.07692,49826.63848,0,0,0,0,2,0
2025-04-25,07_HEAD_Hoa cat canh,Engagement,204,241,1.181373,28382,1.244813,1351.52381,117767.6349,139127.451,0,0,0,0,3,0
2025-04-25,01_HEAD_Embrace of Tana,Messages,1056,1222,1.157197,48730,0.327332,738.333333,39877.25041,46145.83333,0,0,0,0,4,3
2025-04-25,07_HEAD_Hoa cat canh,Engagement,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-04-25,11_Q7_Hon hop,Messages,949,999,1.052687,33958,1.301301,357.452632,33991.99199,35782.9294,0,0,0,2,13,1
2025-04-25,07_HEAD_Hoa cat canh,Engagement,1772,2483,1.401242,155049,0.805477,662.602564,62444.2207,87499.43567,0,0,0,0,20,4
2025-04-25,11_Q7_Hon hop,Messages,42,47,1.119048,4076,0,4076,86723.40426,97047.61905,0,0,0,0,0,0
2025-04-25,08_HEAD_Daily Flower,Messages,14,14,1,1767,0,0,126214.2857,126214.2857,0,0,0,0,0,0
2025-04-25,07_Q2_Hoa cat canh,Engagement,47,50,1.06383,4119,0,4119,82380,87638.29787,0,0,0,0,0,0
2025-04-25,BR_Mokar_Tuong tac,Engagement,1411,1533,1.086464,25968,1.304631,130.492462,16939.33464,18403.96882,0,0,0,0,20,2
2025-04-25,BR_HTM_Tuong tac,Engagement,849,1099,1.294464,31414,3.00273,120.360153,28584.16743,37001.17786,0,0,0,0,33,0
2025-04-25,10_HEAD_Lan Ho diep,Messages,1707,2127,1.246046,120426,1.12835,537.616071,56617.77151,70548.3304,0,0,0,0,24,7
2025-04-25,08_HEAD_Daily Flower,Messages,135,187,1.385185,27359,0.534759,1367.95,146304.8128,202659.2593,0,0,0,0,1,0
2025-04-25,05_HEAD_Thiet ke,Messages,454,499,1.099119,26084,0.200401,567.043478,52272.54509,57453.74449,0,0,0,0,1,0
2025-04-25,08_HEAD_Daily Flower,Messages,562,612,1.088968,25810,0.653595,561.086957,42173.20261,45925.2669,0,0,0,0,4,2
2025-04-25,13_Campaigns Trung thu 2022,Engagement,920,1132,1.230435,105477,0.795053,2068.176471,93177.56184,114648.913,0,0,0,0,9,2
2025-04-25,11_Q7_Hon hop,Messages,1293,1348,1.042537,57129,1.409496,464.463415,42380.5638,44183.29466,0,0,0,0,19,0
2025-04-25,13_Campaigns Trung thu 2022,Engagement,424,471,1.110849,31265,0.424628,1839.117647,66380.04246,73738.20755,0,0,0,0,2,2
2025-04-25,10_HEAD_Lan Ho diep,Messages,573,635,1.108202,47280,0.944882,801.355932,74456.69291,82513.08901,0,0,0,0,6,4
2025-04-25,13_HEAD_Campaign_08.03,Messages,1292,1554,1.202786,74102,0.06435,1482.04,47684.68469,57354.48916,0,0,0,0,1,4
2025-04-25,11_Q2_Hon hop,Messages,1097,1257,1.145852,97930,0.71599,759.147287,77907.71679,89270.73838,0,0,0,2,9,5
2025-04-25,10_HEAD_Lan Ho diep,Messages,562,618,1.099644,40829,0.970874,648.079365,66066.34304,72649.46619,0,0,0,1,6,1
2025-04-24,BR_HTM_Tuong tac,Engagement,896,975,1.08817,30544,0.820513,339.377778,31327.17949,34089.28571,0,0,0,0,8,0
2025-04-24,04_HEAD_Breezy,Messages,1059,1119,1.056657,26060,1.251117,232.678571,23288.65058,24608.12087,0,0,0,1,14,3
2025-04-24,BR_HTM_Tiep can,Reach,3634,3670,1.009906,14638,0.027248,2927.6,3988.555858,4028.068244,0,0,0,0,1,0
2025-04-24,07_HEAD_Hoa cat canh,Engagement,527,672,1.275142,62128,1.190476,549.80531,92452.38095,117889.9431,0,0,0,0,8,0
2025-04-24,05_HEAD_Thiet ke,Messages,531,594,1.118644,22328,0.505051,587.578947,37589.22559,42048.96422,0,0,0,0,3,4
2025-04-24,10_HEAD_Lan Ho diep,Messages,55,60,1.090909,6759,1.666667,751,112650,122890.9091,0,0,0,0,1,0
2025-04-24,08_HEAD_Daily Flower,Messages,91,214,2.351648,54330,0,7761.428571,253878.5047,597032.967,0,0,0,0,0,0
2025-04-24,04_HEAD_Breezy,Messages,411,444,1.080292,14689,1.801802,408.027778,33083.33333,35739.65937,0,0,0,0,8,0
2025-04-24,11_Q2_Hon hop,Messages,1067,1219,1.142455,65425,0.164069,948.188406,53671.04184,61316.77601,0,0,0,1,2,2
2025-04-24,10_HEAD_Lan Ho diep,Messages,392,445,1.135204,39793,1.123596,795.86,89422.47191,101512.7551,0,0,0,1,5,0
2025-04-24,01_HEAD_Embrace of Tana,Messages,1953,2254,1.154122,75287,0.443656,561.843284,33401.50843,38549.41116,0,0,0,2,10,3
2025-04-24,13_HEAD_Campaign_08.03,Messages,232,269,1.159483,21530,0,2153,80037.17472,92801.72414,0,0,0,0,0,0
2025-04-24,BR_HTM_Tiep can,Reach,3463,3513,1.014438,12786,0.028466,1826.571429,3639.624253,3692.174415,0,0,0,0,1,1
2025-04-24,11_Q7_Hon hop,Messages,864,928,1.074074,61576,0.646552,843.506849,66353.44828,71268.51852,0,0,0,1,6,2
2025-04-24,10_HEAD_Lan Ho diep,Messages,152,170,1.118421,14751,2.941176,508.655172,86770.58824,97046.05263,0,0,0,0,5,1
2025-04-24,07_HEAD_Hoa cat canh,Engagement,366,435,1.188525,35354,0,1039.823529,81273.56322,96595.62842,0,0,0,0,0,1
2025-04-24,10_HEAD_Lan Ho diep,Messages,433,485,1.120092,40890,1.030928,1076.052632,84309.27835,94434.18014,0,0,0,1,5,3
2025-04-24,BR_HTM_Tuong tac,Engagement,23,23,1,335,0,0,14565.21739,14565.21739,0,0,0,0,0,0
2025-04-24,04_HEAD_Breezy,Messages,1200,1412,1.176667,31494,0.141643,656.125,22304.53258,26245,0,0,0,1,2,1
2025-04-24,07_Q2_Hoa cat canh,Engagement,402,465,1.156716,44360,0.860215,1167.368421,95397.84946,110348.2587,0,0,0,0,4,0
2025-04-24,11_Q2_Hon hop,Messages,727,756,1.03989,50302,2.513228,412.311475,66537.03704,69191.1967,0,0,0,2,19,6
2025-04-24,BR_HTM_Tuong tac,Engagement,802,1007,1.255611,30859,3.47567,122.456349,30644.48858,38477.55611,0,0,0,0,35,0
2025-04-24,10_HEAD_Lan Ho diep,Messages,201,258,1.283582,19191,2.325581,685.392857,74383.72093,95477.61194,0,0,0,0,6,1
2025-04-24,08_HEAD_Daily Flower,Messages,1104,1250,1.132246,58999,1.12,655.544444,47199.2,53441.12319,0,0,0,0,14,2
2025-04-24,07_Q7_Hoa cat canh,Engagement,499,610,1.222445,51233,0.655738,1164.386364,83988.52459,102671.3427,0,0,0,0,4,1
2025-04-24,11_Q7_Hon hop,Messages,3720,3960,1.064516,154430,1.616162,404.267016,38997.47475,41513.44086,0,0,0,4,64,14
2025-04-24,07_Q2_Hoa cat canh,Engagement,124,166,1.33871,10166,0,726.142857,61240.96386,81983.87097,0,0,0,0,0,0
2025-04-24,11_Q2_Hon hop,Messages,769,857,1.114434,52645,0.933489,683.701299,61429.4049,68459.03771,0,0,0,2,8,3
2025-04-24,BR_HTM_Tuong tac,Engagement,21,21,1,334,0,0,15904.76191,15904.76191,0,0,0,0,0,0
2025-04-24,07_HEAD_Hoa cat canh,Engagement,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-24,07_HEAD_Hoa cat canh,Engagement,293,349,1.191126,27931,0.286533,1396.55,80031.51863,95327.64505,0,0,0,0,1,0
2025-04-24,07_HEAD_Hoa cat canh,Engagement,612,786,1.284314,59664,0.636132,489.04918,75908.39695,97490.19608,0,0,0,0,5,2
2025-04-24,BR_Mokar_Tuong tac,Engagement,1575,1682,1.067937,26015,0.891795,130.728643,15466.7063,16517.46032,0,0,0,1,15,1
2025-04-24,05_HEAD_Thiet ke,Messages,1180,1393,1.180508,61478,0.430725,521,44133.52477,52100,0,0,0,0,6,3
2025-04-24,13_Campaigns Trung thu 2022,Engagement,584,721,1.234589,45260,0,1810.4,62773.9251,77500,0,0,0,0,0,0
